title,url,date,description,query
"WOODTOOTH @WoodTooth · Jun 13, 2013",https://x.com/WoodTooth/status/345278574984568832,2013-06-13T20:36:41.000Z,"#Skate

MACBA ( Museo de arte contemporáneo de Barcelona ) el lugar mas invadido por skaters no solo de España... 
http://
fb.me/2jDhO7L4a",museo MACBA skate [top]
"Charcastrology @charcastrology · Jun 29, 2020",https://x.com/charcastrology/status/1277524061611085824,2020-06-29T08:47:26.000Z,"Skaters del MACBA are like ""I know a spot"" and then",museo MACBA skate [top]
"Fernando Rivera @Ferchuz · Sep 28, 2019",https://x.com/Ferchuz/status/1178004732008370177,2019-09-28T17:53:09.000Z,"Meier #arquitectura #architecture #white #blanco #museo #detalle #espacio #publico #skate #barcelona en MACBA Museu d'Art Contemporani de Barcelona 
https://
instagram.com/p/B29sY2RjX89/
?igshid=brlrx461zc53
…",museo MACBA skate [top]
"DIARIO RÉCORD @record_mexico · Jul 25, 2021",https://x.com/record_mexico/status/1419174606888488961,2021-07-25T05:56:07.000Z,"EL QUE LO DEJÓ TODO 

Hablemos de Angelo Caro

- Nadie creía podría calificar a  Olímpicos y lo logró. 
- Vino desde abajo para entrar a la Final de Skateboarding 
- Se quedó entre los primeros cinco lugares de la competencia superando al favorito Nyjan Huston. 

¡Aplausos!",museo MACBA skate [top]
"MALBA @museomalba · Jul 9, 2025",https://x.com/museomalba/status/1942949739483275330,2025-07-09T14:11:30.000Z,"¡Feliz día de la Independencia para todos los argentinos! 

 Hoy el museo abre normalmente de 11:00 a 20:00, con entrada gratuita para estudiantes, docentes y jubilados y a mitad de precio para público general. 
¡Los esperamos!",museo MACBA skate [top]
"Deporte Colombiano  @DeportColombia · May 23, 2024",https://x.com/DeportColombia/status/1793452033590083849,2024-05-23T01:21:00.000Z,"¡COLOMBIA BRILLA EN ITALIA ! Doble medalla 

El equipo de patinaje colombiano tuvo una excelente actuación en el Artistic International Series, competencia disputada en la ciudad de Trieste. Los nuestros van por los World Skate Games. ¡Fuerza !",museo MACBA skate [top]
Mati @valdeleon6 · 28m,https://x.com/valdeleon6/status/2028539843567903004,2026-03-02T18:36:01.000Z,"Diría que es un  cipo funerario musulmán - parece original -y me extraña que no esté en el Museo Arqueológico 

Museo Arqueológico Nacional (MAN)

https://
islamicart.museumwnf.org/database_item.
php?id=object;ISL;es;Mus01;20;es
…",museo MACBA skate [top]
"MACBA Buenos Aires @MuseoMACBA · Sep 3, 2022",https://x.com/MuseoMACBA/status/1566021750357467138,2022-09-03T11:14:15.000Z,"Hoy Museo ABIERTO de 12 a 19 hs. 

Un avance de lo que fue la celebración del 10 aniversario junto a Diego de Aduriz y Pablo Rosales, artistas que inauguraron sus respectivas exposiciones. 

Te esperamos !

⁦
@mariadevedia
⁩ ⁦
@verapadilla
⁩ ⁦
@JuanquiLynch
⁩",museo MACBA skate [top]
"EL PAÍS @elpaisuy · Jan 9, 2022",https://x.com/elpaisuy/status/1480085468825931776,2022-01-09T07:54:09.000Z,"Quedó inaugurado el MACA, el museo soñado por Pablo Achugarry y Carlos Ott 
https://
elpais.uy/mSlvAh2g",museo MACBA skate [top]
"MACBA Buenos Aires @MuseoMACBA · Aug 19, 2022",https://x.com/MuseoMACBA/status/1560619384560750592,2022-08-19T13:27:10.000Z,"Día de las INFANCIAS - 21 de Agosto, 11.30 hs

El taller de ARTE CIRCENSE tiene 2 horas de duración con actividades lúdicas destinadas a desarrollar habilidades psicomotrices y socio afectivas por medio del arte.

Actividad GRATUITA

Lxs Esperamos !

#diadelasinfancias #arte",museo MACBA skate [top]
"Miguel Calabria @MiguelCalabria3 · Nov 12, 2019",https://x.com/MiguelCalabria3/status/1194343891928940544,2019-11-12T19:59:08.000Z,"Esta escalera de ""Bramante"", de doble hélice en Museos Vaticanos, la diseñó Giuseppe Momo en 1932

La espiral simboliza...:
¿la creación y la gira de las estrellas?
¿la sabiduría y el conocimiento?
¿la vida eterna?


@Operah3Maria


#architeture #photography

https://
bit.ly/2WXFgfz",museo MACBA skate [top]
"MACBA Buenos Aires @MuseoMACBA · Jan 15, 2022",https://x.com/MuseoMACBA/status/1482329514264903681,2022-01-15T12:31:11.000Z,"Muchas gracias Laura Casanovas, por la excelente nota para 
@revistaenie
 acerca de la exposición ""La Escuela Platense !",museo MACBA skate [top]
"•ᴍᴀᴄᴀʀᴇɴᴀ• @MacarenaNeveu · Oct 26, 2017",https://x.com/MacarenaNeveu/status/923639880621744129,2017-10-26T19:58:02.000Z,Teníamos que venir al MAC ( Museo de Arte Contemporáneo) y la mitad de mis compañeros se fueron al McDonalds jajajajajajajaja,museo MACBA skate [top]
"Joaquín Echeverría Alonso @Jea60930295 · Feb 10, 2025",https://x.com/Jea60930295/status/1889031857708077405,2025-02-10T19:21:06.000Z,"Este es el cartel de presentación de la conclusión del proyecto Skate Hero, de las Milicias de Santa María, Acción Ven y Verás, recogido en un documental que se proyectará el miércoles 26 de febrero a las 19 horas, en el Salón de Grados CEU, calle Julián Romea 23. Estaremos allí.",museo MACBA skate [top]
"Ayuntamiento Madrid @MADRID · Dec 17, 2018",https://x.com/MADRID/status/1074747988432556033,2018-12-17T19:27:42.000Z,"@ManuelaCarmena
 visita la pista de patinaje de Azca, impulsada por el patinador 
@javierfernandez
. Está instalada a los pies de la Torre Picasso y su recaudación se destina a la Fundación 
@criscancer
, dedicada a combatir esta enfermedad en niñas y niños. 
http://
bit.ly/2PLFWiG",museo MACBA skate [top]
"Deporte Colombiano  @DeportColombia · Sep 15, 2024",https://x.com/DeportColombia/status/1835152630688993544,2024-09-15T03:04:17.000Z,"#Italia2024  | ¡HISTÓRICA MEDALLA ! JhanCarlos es podio en skateboarding  

El colombiano se quedó con la presea de bronce en la prueba de street luego de una apretada final ante los mejores del mundo.

 Toa Sasaki  
 Matías Dell’Olio  
 Jhancarlos González",museo MACBA skate [top]
Voces @SemanarioVoces · 4h,https://x.com/SemanarioVoces/status/2028473805514186792,2026-03-02T14:13:37.000Z,"La razón y la existencia – El arte concreto y el informalismo en Uruguay (1947−1970)” es el nombre de la muestra que podrá visitarse hasta el 31 de marzo en el Museo de Arte Contemporáneo Atchugarry (MACA).

https://
semanariovoces.com/formas-tan-nue
stras-de-habitar-la-abstraccion-por-alejandra-waltes/
…",museo MACBA skate [top]
Gwen Obradorista  @LichaWonderland · 5m,https://x.com/LichaWonderland/status/2028545828927725846,2026-03-02T18:59:48.000Z,"Hay una expo de Jacques y Natasha Gelman en el Museo de Arte Moderno donde justo esta ese cuadro, esa misma exposición fue donde la conocí allá por 1993 en el Museo de Arte Contemporáneo propiedad de Televisa cuando le apostaba por el Arte.
Es hermoso.
Y si amo a la",museo MACBA skate [top]
"MNBA Chile | Museo Nacional de Bellas Artes @MNBAChile · Sep 18, 2016",https://x.com/MNBAChile/status/777610382005440512,2016-09-18T20:48:57.000Z,"¡Hoy estamos de aniversario! El MNBA se fundó el 18 de septiembre de 1880, como Museo Nacional de Pinturas.",museo MACBA skate [top]
"Deporte Colombiano  @DeportColombia · Sep 18, 2024",https://x.com/DeportColombia/status/1836197968795324631,2024-09-18T00:18:05.000Z,"#WSG2024  | ¡QUE BRONCE !

Jeshua Folleco y María Paula Muñoz brillaron en la prueba de danza por parejas junior y se quedaron la presea de bronce en los World Skate Games en Italia

 Sousa / Carvalho  
 Cavina / Allegranti  
 Folleco / Muñoz 

Primera medalla en",museo MACBA skate [top]
"Punta del Este Sol @PuntadelEsteS · Dec 26, 2021",https://x.com/PuntadelEsteS/status/1475073737242329089,2021-12-26T11:59:19.000Z,"ORGULLO para Punta del Este: El futuro Museo de Arte Contemporáneo Atchugarry (MACA) en Manantiales, de próxima apertura el 8 de enero. Entrada libre con aforo.
Un adelanto que muestra con un dron 
@gatchugarry
 Foto-captura de su video.
#TeamVerano  en #PuntaDelEste",museo MACBA skate [top]
"Die Toten Hosen @dietotenhosen · Oct 25, 2022",https://x.com/dietotenhosen/status/1584889023218450432,2022-10-25T12:46:03.000Z,"Nuestra vida en #BuenosAires es una montaña rusa, un verdadero mundo de contrastes: Después de dos noches salvajes en el Estadio Obras, nos tomamos un Lunes de descanso y fuimos a relajarnos con un programa de verdadera cultura y arte latinoamericano en el museo #MALBA.",museo MACBA skate [top]
"Chilango @ChilangoCom · Feb 27, 2018",https://x.com/ChilangoCom/status/968334922007097344,2018-02-27T04:00:10.000Z,"Se exhibirán más de 200 objetos entre pinturas, dibujos, máscaras, esculturas, fotografías, documentos, libros y hasta objetos personales de Leonora Carrington en el MAM. 
http://
ow.ly/1Z0y30iDaAe",museo MACBA skate [top]
"Mono Dojo Casa House  @MonoNucelar · Feb 3, 2017",https://x.com/MonoNucelar/status/827481326660046848,2017-02-03T11:38:16.000Z,"el macba, que es el museo de arte contemporáneo, siempre hay gente en skate delante",museo MACBA skate [top]
"Marcelo Umpierrez 099323625 @emekavoces · Apr 25, 2021",https://x.com/emekavoces/status/1386315185330147336,2021-04-25T13:44:31.000Z,"Me pasaron esta foto de la cuenta #RecuerdosDePunta de #instagram. La vieja pista de #skate en Plaza Artigas frente a Escuela 5. Salíamos de la escuela y nos íbamos todos para allí. Los que tenían skate, los que tenían patines o los que gastábamos túnicas tirándonos de arriba",museo MACBA skate [top]
MACBA Buenos Aires @MuseoMACBA · Feb 26,https://x.com/MuseoMACBA/status/2027126531156500771,2026-02-26T21:00:01.000Z,"En el día de su nacimiento, recordamos a Adriana ABLIN (Argentina, 1977 - 2025), brillante artista contemporánea, cuya obra forma parte de la Colección MACBA.

Este año, el MACBA realizará una muestra en su honor. Su trabajo —caracterizado por una “geometría sensible” y una",museo MACBA skate [top]
"Punto en Juego @PuntoEnJuego · May 24, 2025",https://x.com/PuntoEnJuego/status/1926113744741917099,2025-05-24T03:11:16.000Z,"Angelo Caro  se quedó con la medalla de bronce en la final del Take Over de Santa Monica de la Street League Skateboarding, luego de haber conseguido la wildcard más temprano. Tremenda actuación de nuestro skater olímpico",museo MACBA skate [top]
Musikrte @Musikrtepty · 40m,https://x.com/Musikrtepty/status/2028537070625382726,2026-03-02T18:25:00.000Z,"Del 18 al 22 de marzo de 2026, la ciudad de Panamá consolidará su posicionamiento como territorio de conexión para el arte contemporáneo de Centroamérica y su diálogo con otras regiones MUSIKRTE: PINTA PANAMÁ ART WEEK: PANAMÁ SE REAFIRMA COMO TER... 
https://
musikrtpty.blogspot.com/2026/02/pinta-
panama-art-week-panama-se.html?spref=tw
…",museo MACBA skate [top]
Diego Laje @dlaje1 · Feb 14,https://x.com/dlaje1/status/2022515382662111422,2026-02-14T03:36:58.000Z,"Este es Shun Sato, ganó hace instantes la medalla de bronce de patinaje en las olimpiadas invernales de Milano-Cortina tras bailar en el hielo con la música de Astor Piazzolla. El público lo ovacionó tras interpretar Balada Para Un Loco. 

La performance fue verdaderamente",museo MACBA skate [top]
Museo Picasso Málaga @mPICASSOm · Feb 27,https://x.com/mPICASSOm/status/2027350857776333042,2026-02-27T11:51:25.000Z,"¿Sabías que Picasso fue inspirador del movimiento surrealista, y uno de los artistas más transformados por sus ideas? ""Pablo Picasso. Estructuras de la invención. La unidad de una obra"" nos brinda algunas claves oníricas.

Sala  La innovación de Picasso resulta evidente en",museo MACBA skate [top]
ᴷᵒᵒᵏⁱᵗᵒ ⁷≈¹ ⊙⊝⊜ @Kooknejito_ · Mar 1,https://x.com/Kooknejito_/status/2027963525528740086,2026-03-01T04:25:56.000Z,"de los Melon Music Awards (MMA) 2018, fue galardonado con una placa conmemorativa de la Sociedad para la Conservación de la Danza con Abanicos Kim Baek-bong, reconocida como patrimonio cultural inmaterial número 3 de la provincia de Pyongan del Sur. Fans de todo el mundo también",museo MACBA skate [top]
"Team Chile @TeamChile_COCH · Aug 11, 2025",https://x.com/TeamChile_COCH/status/1954988763815489759,2025-08-11T19:30:17.000Z,"¡CUARTOOO! 

El skater Matías Floto  finalizó en un meritorio cuarto lugar en Asunción , luego de lograr 158.50 puntos, quedando a siete unidades del bronce.

#VamosTeamChile  #ASU2025",museo MACBA skate [top]
"Yannai Kadamani @KadamaniYannai · Sep 19, 2025",https://x.com/KadamaniYannai/status/1969142530336780344,2025-09-19T20:52:18.000Z,"En julio de este año el Ministerio de las Culturas, las Artes y los Saberes 
@mincultura
 recibió una comunicación por parte de la directora del Museo de Arte Moderno de Medellín, en la que solicitaba expedir la autorización para enajenar al Banco de la República dos obras de la",museo MACBA skate [top]
"Xavi Torrent @Elavi87 · Sep 26, 2013",https://x.com/Elavi87/status/383264531147128833,2013-09-26T16:19:19.000Z,"#MACBA #museu #bcn #barcelona #skate #artefueradelmuseo #museo #igers #igersbcn #sport 
http://
instagram.com/p/eutuu7qxQD/",museo MACBA skate [top]
La Diversiva @ladiversiva · Mar 1,https://x.com/ladiversiva/status/2028032502783189093,2026-03-01T09:00:02.000Z,"Taller para niños y niñas ‘Museo en Movimiento: Parole…Parole…’ en el Museo Picasso Málaga

El 
@mPICASSOm
  trae una experiencia #interactiva que mezcla expresión corporal con #artes plásticas. Una oportunidad de vivir el #museo desde el juego.",museo MACBA skate [top]
"Inter  @Inter · Jun 14, 2025",https://x.com/Inter/status/1933827144058060932,2025-06-14T10:01:34.000Z,"Milano e Los Angeles si incontrano in una tavola che unisce sport, comunità e cultura urbana 
Inter e Chocolate Skateboards hanno presentato la loro collaborazione esclusiva nello storico skateshop Kingswell di LA 
Ospite speciale? La leggenda nerazzurra Maicon",museo MACBA skate [top]
Ciudad de Málaga @malaga · Mar 1,https://x.com/malaga/status/2028142691913973826,2026-03-01T16:17:53.000Z,"El 
@mucacmalaga
 alberga la exposición ‘Cómo batir la imaginación para que no se corte. La muestra puede visitarse hasta el 15 de marzo en los Espacios Cinco y Seis de La Coracha. Más información  
https://
mucacmalaga.eu/exposiciones/c
omo-batir-la-imaginacion-para-que-no-ser-corte/
…",museo MACBA skate [top]
Panorama Griego @panoramagriego · Feb 27,https://x.com/panoramagriego/status/2027312586207686805,2026-02-27T09:19:20.000Z,"La iniciativa pionera «Corpus de las figurillas #cicládicas y de los vasos de piedra» ha sido oficialmente lanzada y presentada por la Presidenta y los Directores del Museo de #ArteCicládico, así como por el Ministerio de Cultura y el Metropolitan Museum of Art de Nueva York",museo MACBA skate [top]
kuin desperate for tbc @kuinvee · Feb 26,https://x.com/kuinvee/status/2026874035733168268,2026-02-26T04:16:42.000Z,"Siempre que veo esta imagen (maravillosa, btw) me vienen a la cabeza 2 cosas
1. Qué increíble q pueda saltar tan alto
2. Saltar con los skates en esa plataforma no es riesgoso? No sé nada de cómo se manejan los skates, pero sí me da curiosidad q no les dé miedo a torcerse algo",museo MACBA skate [top]
Ministerio de Cultura y Deportes de Guatemala @McdGuate · Feb 26,https://x.com/McdGuate/status/2027014623212314743,2026-02-26T13:35:20.000Z,"#Sacatepéquez | Continuamos con el traslado de la cuarta de cinco obras de gran formato del maestro Tomás de Merlo, desde el Museo de Arte Colonial (MAC) hacia el Museo Nacional de Arte de Guatemala (MUNAG).",museo MACBA skate [top]
BA Ciudad Verde @BACiudadVerde · Feb 27,https://x.com/BACiudadVerde/status/2027477133455486987,2026-02-27T20:13:11.000Z,"¡El MOA se amplió!

El espacio de Monumentos y Obras de Arte, donde se cuida y restaura el patrimonio de la Ciudad, ahora tiene nuevos espacios para disfrutar.

 Lunes a viernes, de 10 a 17 h.
 También podés sumarte a las visitas guiadas.
 Av. Adolfo Berro 3880.",museo MACBA skate [top]
"Lima 2027 @Lima2027Juegos · Sep 24, 2024",https://x.com/Lima2027Juegos/status/1838687007436083300,2024-09-24T21:08:38.000Z,"¡Oro para Perú en skateboarding en Bélgica!
Nuestro skater olímpico, #AngeloCaro, quien suele competir y entrenar en la #SedeLegado Costa Verde, ganó la presea dorada en el Asfalt Festival. Compitieron un total de 100 deportistas de todo el mundo.
 ¡Grande, Angelo!",museo MACBA skate [top]
